start,end,গ্রাম পঞ্চায়েত,গ্রামের নাম ,সংসদ নং ,পাড়ার নাম ,টিউবওয়েলের ধরণ,ল্যান্ডমার্ক,মালিকের নাম,ইনস্টলেশনের তারিখ,ইনস্টলেশনের সময় জলের প্রথম স্তর,নলকূপের গভীরতা,কৃষিকাজে ব্যবহৃত টিউবওয়েলের শক্তি,টিউবওয়েলের ব্যবহার  ,টিউবওয়েলের ব্যবহার  /পানীয়,টিউবওয়েলের ব্যবহার  /গৃহস্থালী কার্যক্রম,টিউবওয়েলের ব্যবহার  /সেচ,টিউবওয়েলের ব্যবহার  /অন্যান্য,গ্রীষ্মকালে জল পাওয়া যায় না কি না,মার্চ - এপ্রিল,এপ্রিল - মে,মে - জুন,জলের গুণমান (আয়রন টেস্ট),মন্তব্য,নলকূপের ছবি,নলকূপের ছবি_URL,নলকূপের অবস্থান ,_নলকূপের অবস্থান _latitude,_নলকূপের অবস্থান _longitude,_নলকূপের অবস্থান _altitude,_নলকূপের অবস্থান _precision,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index,,,,,,,,,
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Gobindapur Abad Madham Para,ব্যক্তিগত,,Sukash Haldar,2018-07-02,300,1200,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719899425376.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ffc9749d3-0e08-44d3-bb1f-3461e5e57cdf%2F1719899425376.jpg,21.6970479 88.3678495 25.9 4.82,21.6970479,88.3678495,25.9,4.82,364770052,fc9749d3-0e08-44d3-bb1f-3461e5e57cdf,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,673,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,ব্যক্তিগত,,Nabadan Naya,2004-07-02,200,800,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719899753154.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F2fae6d59-003a-44c6-a590-5186a859b94c%2F1719899753154.jpg,21.6977396 88.3677342 14.5 4.18,21.6977396,88.3677342,14.5,4.18,364770100,2fae6d59-003a-44c6-a590-5186a859b94c,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,674,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,ব্যক্তিগত,,Dijan Sarkar,2007-07-02,200,500,,সেচ গৃহস্থালী কার্যক্রম,0,1,1,0,হ্যাঁ,Yes,Yes,Yes,গাঢ় বাদামী,,1719900126465.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F02bf76ec-6d39-4d5f-ab25-70704d70784b%2F1719900126465.jpg,21.6970032 88.3669012 12.3 3.9,21.6970032,88.3669012,12.3,3.9,364770139,02bf76ec-6d39-4d5f-ab25-70704d70784b,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,675,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,পঞ্চায়েত,Rajasthani School,,1997-07-02,300,800,,পানীয়,1,0,0,0,না,,,,,,1719900459198.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fdf16004c-c732-49f9-81be-d416ef8e8f74%2F1719900459198.jpg,21.697156 88.3655374 -5.8 4.18,21.697156,88.3655374,-5.8,4.18,364770162,df16004c-c732-49f9-81be-d416ef8e8f74,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,676,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,পঞ্চায়েত,Rajanikanth School,,1980-07-02,200,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719900553618.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fcf77dfe1-6b9b-4653-9e68-be05d94abb0e%2F1719900553618.jpg,21.697116 88.3654938 -3.4 4.95,21.697116,88.3654938,-3.4,4.95,364770185,cf77dfe1-6b9b-4653-9e68-be05d94abb0e,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,677,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,পঞ্চায়েত,Kartik Das,,2021-07-02,200,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719901536818.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F28100f2a-555f-4b82-8a88-9bfd7d393715%2F1719901536818.jpg,21.6965815 88.3655495 23.1 4.8,21.6965815,88.3655495,23.1,4.8,364770223,28100f2a-555f-4b82-8a88-9bfd7d393715,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,678,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,,Nishikanta Manma,,2015-07-02,300,1000,,পানীয় গৃহস্থালী কার্যক্রম সেচ,1,1,1,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719901870384.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F95b56995-2c36-479a-9525-a0a5decfe608%2F1719901870384.jpg,21.696647 88.3650708 22.5 4.78,21.696647,88.3650708,22.5,4.78,364770255,95b56995-2c36-479a-9525-a0a5decfe608,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,679,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,পঞ্চায়েত,.Rina Guria,,1993-07-03,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719902607064.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5a417088-47aa-46e9-9a92-e485d30989c4%2F1719902607064.jpg,21.6922902 88.3651241 16.5 4.952,21.6922902,88.3651241,16.5,4.952,364770329,5a417088-47aa-46e9-9a92-e485d30989c4,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,680,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,পঞ্চায়েত,,Mukul Dinda,2000-07-02,300,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719902967121.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5f2a5f66-d2d3-4fac-9faf-22bfcd3aafca%2F1719902967121.jpg,21.6920805 88.3636677 20.4 4.02,21.6920805,88.3636677,20.4,4.02,364770382,5f2a5f66-d2d3-4fac-9faf-22bfcd3aafca,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,681,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,পঞ্চায়েত,Kalipada pal,,2001-07-03,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719903389288.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F50f24e61-a380-47ff-8f81-53a53a24a323%2F1719903389288.jpg,21.6895533 88.3638784 -21.1 4.56,21.6895533,88.3638784,-21.1,4.56,364770438,50f24e61-a380-47ff-8f81-53a53a24a323,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,682,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,পঞ্চায়েত,Hrishikesh Dinda,,2003-07-02,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719904290440.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F4fe201d9-e5b0-4a4a-a6fc-cb2d7a51256b%2F1719904290440.jpg,21.6907468 88.3610432 10.4 4.7,21.6907468,88.3610432,10.4,4.7,364770495,4fe201d9-e5b0-4a4a-a6fc-cb2d7a51256b,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,683,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,পঞ্চায়েত,Paritosh Maity,,2000-07-02,300,300,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719904540610.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ffc9b545c-47ab-483c-94e3-e8b0a5f5acaf%2F1719904540610.jpg,21.691016 88.3596515 11.1 4.36,21.691016,88.3596515,11.1,4.36,364770563,fc9b545c-47ab-483c-94e3-e8b0a5f5acaf,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,684,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,পঞ্চায়েত,Jatan Jana,,2015-07-02,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719904880008.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Feef00523-144d-49e3-8762-6944b05a2e7f%2F1719904880008.jpg,21.6920932 88.3577707 16.5 4.56,21.6920932,88.3577707,16.5,4.56,364770619,eef00523-144d-49e3-8762-6944b05a2e7f,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,685,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,ব্যক্তিগত,,Zhoru Das,2012-07-02,200,500,,সেচ গৃহস্থালী কার্যক্রম,0,1,1,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719905415996.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F862c89a2-e50c-4de9-8ff6-199107f93291%2F1719905415996.jpg,21.6898953 88.3610849 22.2 4.32,21.6898953,88.3610849,22.2,4.32,364770687,862c89a2-e50c-4de9-8ff6-199107f93291,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,686,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,ব্যক্তিগত,,Rashbihari jana,2019-07-02,200,500,,সেচ গৃহস্থালী কার্যক্রম,0,1,1,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719905587100.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F342039ac-7fbc-4958-bea2-a51773bb4264%2F1719905587100.jpg,21.6915388 88.361155 22.4 4.24,21.6915388,88.361155,22.4,4.24,364770735,342039ac-7fbc-4958-bea2-a51773bb4264,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,687,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,পঞ্চায়েত,Bimal Dinda,,1985-07-02,400,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719906138080.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F67af574d-69ad-4994-8f77-0b5c9fa41e7f%2F1719906138080.jpg,21.696132 88.3605988 33.4 4.74,21.696132,88.3605988,33.4,4.74,364770772,67af574d-69ad-4994-8f77-0b5c9fa41e7f,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,688,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur,17,Madham para,পঞ্চায়েত,Bhuban Kar,,2022-07-02,300,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719906373871.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ff0c56118-04c4-4632-87fd-9dfe18c1aeca%2F1719906373871.jpg,21.6974102 88.3608964 34.7 4.3,21.6974102,88.3608964,34.7,4.3,364770830,f0c56118-04c4-4632-87fd-9dfe18c1aeca,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,689,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,পঞ্চায়েত,Aananda Dinda,,1970-07-02,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719906660515.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fcc5478a8-cbd5-4838-9fae-0a0a0e189e23%2F1719906660515.jpg,21.698671 88.3611523 34.7 4.86,21.698671,88.3611523,34.7,4.86,364770887,cc5478a8-cbd5-4838-9fae-0a0a0e189e23,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,690,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur,17,Madham para,পঞ্চায়েত,Ashok Maity,,2017-07-02,300,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719906883344.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fafe0e697-3c18-44f1-9628-3081b5da35a9%2F1719906883344.jpg,21.6987492 88.3606354 34.4 4.42,21.6987492,88.3606354,34.4,4.42,364770917,afe0e697-3c18-44f1-9628-3081b5da35a9,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,691,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,পঞ্চায়েত,Ratan Mandal,,2016-07-03,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719907244594.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F804d32af-0f82-4f63-8bb8-63f6377c476e%2F1719907244594.jpg,21.7015742 88.3606403 5.8 4.54,21.7015742,88.3606403,5.8,4.54,364770944,804d32af-0f82-4f63-8bb8-63f6377c476e,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,692,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madham para,পঞ্চায়েত,GIT khal,,2020-07-03,300,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719907471484.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F2a01617b-b209-46cd-aa59-aec64bbd0e60%2F1719907471484.jpg,21.7028234 88.3607885 0.4 4.75,21.7028234,88.3607885,0.4,4.75,364770991,2a01617b-b209-46cd-aa59-aec64bbd0e60,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,693,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-02,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,17,Madam para,পঞ্চায়েত,Hrishikesh Das,,2022-07-03,300,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719907700673.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F05324e8b-aa21-49b1-9cab-20dc9cde327b%2F1719907700673.jpg,21.705527 88.3619203 6.5 4.5,21.705527,88.3619203,6.5,4.5,364771029,05324e8b-aa21-49b1-9cab-20dc9cde327b,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,694,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,21,Madham Para,পঞ্চায়েত,Tarandranath School,,1980-07-06,300,800,,পানীয়,1,0,0,0,না,,,,,,1720237067670.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F0fa74d5f-2a51-4d26-8482-00725f611d5b%2F1720237067670.jpg,21.7015574 88.3625634 15.1 4.92,21.7015574,88.3625634,15.1,4.92,364771049,0fa74d5f-2a51-4d26-8482-00725f611d5b,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,695,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,21,Madham para,পঞ্চায়েত,Tarandranath School,,2000-07-06,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720238030068.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F45fd3a4e-157e-455d-86da-7e00f34311d8%2F1720238030068.jpg,21.7013777 88.362557 -12.7 3.94,21.7013777,88.362557,-12.7,3.94,364771103,45fd3a4e-157e-455d-86da-7e00f34311d8,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,696,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,21,Madham para,পঞ্চায়েত,Nitai Maity,,2018-07-06,300,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720238707584.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F2b822d5e-17a5-4e3f-8be0-1a3e6d4f3455%2F1720238707584.jpg,21.7003658 88.360955 14.5 4.8,21.7003658,88.360955,14.5,4.8,364771189,2b822d5e-17a5-4e3f-8be0-1a3e6d4f3455,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,697,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,21,Madham para,ব্যক্তিগত,,RamDas,2015-07-06,200,500,,সেচ,0,0,1,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720239115552.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F6d22eee0-9c37-4b7b-8646-8ba12ebd9fdf%2F1720239115552.jpg,21.6997811 88.3627396 -3.2 3.94,21.6997811,88.3627396,-3.2,3.94,364771254,6d22eee0-9c37-4b7b-8646-8ba12ebd9fdf,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,698,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,21,Madham para,পঞ্চায়েত,Gursankar Dinda,,2000-07-06,400,800,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720239561290.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F20fe0086-971c-41df-a6ac-43f9b57266fc%2F1720239561290.jpg,21.699331 88.3643883 5.7 4.0,21.699331,88.3643883,5.7,4,364771344,20fe0086-971c-41df-a6ac-43f9b57266fc,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,699,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,21,Madham para,পঞ্চায়েত,Rajasthani ICDS,,2015-07-06,300,800,,পানীয়,1,0,0,0,না,,,,,,1720241061459.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fa2402b0d-b8b3-4230-876a-9707329537e0%2F1720241061459.jpg,21.6973921 88.3650159 -42.5 4.22,21.6973921,88.3650159,-42.5,4.22,364771441,a2402b0d-b8b3-4230-876a-9707329537e0,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,700,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,21,Madham para,পঞ্চায়েত,Susanta Jana,,2015-07-06,400,800,No,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720241429337.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F0e194023-489a-44af-8fc4-2abd1e369355%2F1720241429337.jpg,21.6978788 88.3630969 -14.7 4.0,21.6978788,88.3630969,-14.7,4,364771515,0e194023-489a-44af-8fc4-2abd1e369355,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,701,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-06,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,15,Madam para,ব্যক্তিগত,,Pranab pahari,2020-07-06,300,800,,পানীয় সেচ গৃহস্থালী কার্যক্রম,1,1,1,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720243389060.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fa3b96e35-73cd-4160-8cb5-5cd87106c3f4%2F1720243389060.jpg,21.7089989 88.3637345 11.9 4.68,21.7089989,88.3637345,11.9,4.68,364771561,a3b96e35-73cd-4160-8cb5-5cd87106c3f4,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,702,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-09,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,19,Dindar para,ব্যক্তিগত,,Saktipada  Mandal,2015-07-09,200,400,,সেচ,0,0,1,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720510484979.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5b296fd1-4526-42cf-8ac7-a617214913e9%2F1720510484979.jpg,21.7099748 88.3880107 26.6 4.62,21.7099748,88.3880107,26.6,4.62,364771652,5b296fd1-4526-42cf-8ac7-a617214913e9,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,703,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-10,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,19,Diddar Para,ব্যক্তিগত,,Srikanta Huzzat,2000-07-10,200,400,,সেচ,0,0,1,0,না,,,,,,1720591694445.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F9975d708-c823-4c34-be36-5429aeef3b92%2F1720591694445.jpg,21.7127992 88.3838679 -18.4 4.44,21.7127992,88.3838679,-18.4,4.44,364771702,9975d708-c823-4c34-be36-5429aeef3b92,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,704,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-10,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,19,Dindar para,ব্যক্তিগত,,Subash Maity,2016-07-10,200,400,,সেচ,0,0,1,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1720594803383.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F8d532e3a-f0cf-43d3-9f1f-2a817eda57da%2F1720594803383.jpg,21.7104692 88.3830791 11.3 5.0,21.7104692,88.3830791,11.3,5,364771737,8d532e3a-f0cf-43d3-9f1f-2a817eda57da,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,705,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-07-11,2024-07-27,ব্রজবল্লভপুর ,Gobindapur Abad,19,Dindar para,পঞ্চায়েত,Satyaranjan Mandal,,1980-07-11,300,800,,পানীয়,1,0,0,0,না,,,,,,1720677647060.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F2f3c7411-bedc-43c7-99a7-ee6da15b9721%2F1720677647060.jpg,21.7051714 88.3879458 -5.3 3.84,21.7051714,88.3879458,-5.3,3.84,364771788,2f3c7411-bedc-43c7-99a7-ee6da15b9721,2024-07-27,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,706,1,1,0,0,,21.7730426,88.4087272,0,699.999
